Victim_ID,Name,Age,Gender,District
VIC02538,Bhavya Shukla,68,Female,Vijayapura
VIC02539,Mohini Nadkarni,73,Male,Mangaluru
VIC02540,Gauri Mohanty,56,Female,Shivamogga
VIC02541,Oeshi Chandra,67,Male,Kalaburagi
VIC02542,Yadavi Sanghvi,56,Male,Kalaburagi
VIC02543,Aayush Mukherjee,22,Male,Davanagere
VIC02544,Imaran Talwar,75,Male,Hassan
VIC02545,Ekavir Chatterjee,59,Male,Belagavi
VIC02546,Aarnav Sarna,35,Female,Hubballi-Dharwad
VIC02547,Kevin Wali,47,Female,Hubballi-Dharwad
VIC02548,Janani Babu,71,Female,Chikkamagaluru
VIC02549,Arunima Sodhi,37,Female,Tumakuru
VIC02550,Elijah Vasa,49,Female,Hassan
VIC02551,Reva Chand,73,Male,Shivamogga
VIC02552,Yashawini Manda,39,Male,Davanagere
VIC02553,Logan Bajaj,49,Female,Tumakuru
VIC02554,Qarin Cheema,51,Male,Hubballi-Dharwad
VIC02555,Benjamin Naidu,58,Female,Chikkamagaluru
VIC02556,Yagnesh Pall,35,Female,Ballari
VIC02557,Divya Sarraf,50,Male,Belagavi
VIC02558,Tristan Gola,75,Female,Chikkamagaluru
VIC02559,Ikshita Gandhi,33,Male,Belagavi
VIC02560,Ayush Venkatesh,37,Male,Udupi
VIC02561,Nathaniel More,39,Female,Hubballi-Dharwad
VIC02562,Prisha Gopal,34,Female,Vijayapura
VIC02563,Unni Magar,60,Male,Hassan
VIC02564,Aryan Nath,57,Male,Hassan
VIC02565,Rajeshri Sangha,67,Female,Mangaluru
VIC02566,Sathvik Baral,61,Female,Davanagere
VIC02567,Victor Raman,52,Female,Mangaluru
VIC02568,Vincent Biswas,69,Female,Ballari
VIC02569,Xalak Narula,51,Male,Bengaluru Rural
VIC02570,Daksh Swamy,64,Female,Vijayapura
VIC02571,Samesh Sengupta,33,Male,Ballari
VIC02572,Chasmum Parikh,68,Female,Mysuru
VIC02573,Mohini Hayer,74,Female,Belagavi
VIC02574,Praneel Borra,33,Female,Shivamogga
VIC02575,Shaurya Swamy,63,Female,Chikkamagaluru
VIC02576,Riya Goel,54,Female,Tumakuru
VIC02577,Theodore Vyas,39,Male,Hubballi-Dharwad
VIC02578,Ishita Kamdar,56,Male,Hubballi-Dharwad
VIC02579,Faris Sahota,25,Female,Udupi
VIC02580,Samuel Edwin,53,Female,Bengaluru Urban
VIC02581,Ria Mishra,22,Male,Hassan
VIC02582,Mitali Salvi,34,Female,Shivamogga
VIC02583,Ekalinga Batra,53,Female,Tumakuru
VIC02584,Jackson Johal,54,Female,Mangaluru
VIC02585,Chaman Ram,35,Male,Kalaburagi
VIC02586,Nisha Pandit,58,Female,Ballari
VIC02587,Eiravati Sandhu,24,Female,Kalaburagi
VIC02588,Bhanumati Patla,42,Female,Bengaluru Rural
VIC02589,Yutika Randhawa,26,Male,Bengaluru Rural
VIC02590,Rachana Sarin,41,Male,Bengaluru Urban
VIC02591,Fitan Saran,72,Male,Hubballi-Dharwad
VIC02592,Zayan Soman,24,Female,Mysuru
VIC02593,Jeet Keer,68,Male,Chikkamagaluru
VIC02594,Riya Bhatnagar,65,Female,Mangaluru
VIC02595,Irya Bir,20,Male,Bengaluru Urban
VIC02596,Falan Sandhu,25,Female,Ballari
VIC02597,Charles Uppal,64,Female,Hubballi-Dharwad
VIC02598,Tanmayi Parsa,45,Male,Mangaluru
VIC02599,Jack Thaman,32,Female,Chikkamagaluru
VIC02600,Nakul Chaudhari,53,Female,Udupi
VIC02601,Yauvani Madan,33,Male,Bengaluru Urban
VIC02602,Indira Badami,53,Female,Hassan
VIC02603,Naksh Choudhury,32,Male,Hassan
VIC02604,Sachi Keer,70,Female,Mangaluru
VIC02605,Aarna Aurora,52,Male,Mysuru
VIC02606,Nihal Agarwal,23,Female,Hassan
VIC02607,Ira Batta,49,Male,Bengaluru Rural
VIC02608,Vedhika Wadhwa,33,Female,Mangaluru
VIC02609,Anirudh Sridhar,33,Female,Ballari
VIC02610,Tara Ravi,28,Male,Chikkamagaluru
VIC02611,Saanvi Vasa,32,Female,Bengaluru Rural
VIC02612,Vinaya Baral,18,Male,Vijayapura
VIC02613,Ishanvi Jhaveri,37,Female,Ballari
VIC02614,Manan Tiwari,73,Female,Shivamogga
VIC02615,Ekaraj Magar,31,Male,Bengaluru Rural
VIC02616,Rayaan Bhalla,72,Male,Kalaburagi
VIC02617,Anusha Krishnamurthy,63,Female,Shivamogga
VIC02618,Tanmayi Vig,27,Female,Udupi
VIC02619,Balvan Sangha,57,Female,Bengaluru Urban
VIC02620,Nandini Chander,52,Female,Mangaluru
VIC02621,Gopal Dada,74,Female,Kalaburagi
VIC02622,Hema Tailor,68,Female,Belagavi
VIC02623,Megha Chakraborty,19,Female,Tumakuru
VIC02624,Arya Mammen,57,Female,Udupi
VIC02625,Amol Rajan,46,Male,Belagavi
VIC02626,Leena Balay,27,Male,Ballari
VIC02627,Christopher Krish,71,Female,Mysuru
VIC02628,Madhavi Majumdar,68,Female,Mangaluru
VIC02629,William Sridhar,31,Female,Belagavi
VIC02630,Inaya Dey,43,Female,Mangaluru
VIC02631,Ridhi Bhalla,63,Female,Chikkamagaluru
VIC02632,David Vohra,32,Female,Ballari
VIC02633,Sarthak Sekhon,74,Female,Bengaluru Urban
VIC02634,Chaman Sharma,61,Male,Vijayapura
VIC02635,Baghyawati Gera,62,Male,Shivamogga
VIC02636,Charita Murty,63,Male,Kalaburagi
VIC02637,Daksha Balasubramanian,54,Female,Belagavi
VIC02638,Unni Bhardwaj,42,Male,Shivamogga
VIC02639,Kai Lala,45,Female,Chikkamagaluru
VIC02640,Turvi Behl,45,Male,Kalaburagi
VIC02641,Ranbir Nori,34,Female,Mangaluru
VIC02642,Yug Tailor,35,Female,Chikkamagaluru
VIC02643,Dhruv Bandi,34,Female,Mysuru
VIC02644,Ekiya Ganesan,28,Male,Udupi
VIC02645,Yashica Dave,55,Male,Udupi
VIC02646,Advika Jain,20,Female,Belagavi
VIC02647,Ekbal D’Alia,21,Male,Bengaluru Rural
VIC02648,Anika Chada,63,Male,Bengaluru Rural
VIC02649,Urishilla Mitter,57,Male,Hubballi-Dharwad
VIC02650,Fitan Rao,23,Female,Shivamogga
VIC02651,Fitan Ravi,27,Female,Mysuru
VIC02652,Ekiya Goyal,72,Female,Hubballi-Dharwad
VIC02653,Yasti Grewal,73,Male,Mangaluru
VIC02654,Samar Sibal,44,Female,Mysuru
VIC02655,Lavanya Mand,51,Male,Mangaluru
VIC02656,Vinaya Savant,73,Male,Ballari
VIC02657,Charita Sanghvi,21,Male,Hubballi-Dharwad
VIC02658,Chandran Bhasin,53,Female,Kalaburagi
VIC02659,Tanay Kara,75,Male,Mangaluru
VIC02660,Atharv Palla,19,Male,Ballari
VIC02661,Aradhana Kapadia,63,Male,Bengaluru Rural
VIC02662,Eesha Dugar,67,Male,Hubballi-Dharwad
VIC02663,Ganga Ray,70,Male,Tumakuru
VIC02664,Dhruv Keer,25,Female,Tumakuru
VIC02665,Maanav Wadhwa,66,Female,Davanagere
VIC02666,Harita Kade,29,Male,Tumakuru
VIC02667,Kamya Chandran,29,Male,Hassan
VIC02668,Radhika Wagle,18,Female,Udupi
VIC02669,Abhiram Ghosh,28,Female,Tumakuru
VIC02670,Radha Ranganathan,70,Male,Tumakuru
VIC02671,Oviya Jha,50,Male,Kalaburagi
VIC02672,Logan Mann,26,Male,Bengaluru Urban
VIC02673,Sachi Parikh,48,Male,Udupi
VIC02674,Hitesh Rajan,26,Male,Udupi
VIC02675,Yatan Raman,56,Female,Ballari
VIC02676,Laksh Pradhan,68,Female,Shivamogga
VIC02677,Patrick Bhattacharyya,33,Female,Mysuru
VIC02678,Pushti Sathe,63,Male,Davanagere
VIC02679,Unni Tara,33,Male,Vijayapura
VIC02680,Maya Ratti,56,Male,Bengaluru Rural
VIC02681,Yagnesh Randhawa,42,Male,Bengaluru Urban
VIC02682,Inaya Palla,36,Female,Tumakuru
VIC02683,Yachana Hari,69,Female,Vijayapura
VIC02684,Jeremiah Nagi,66,Female,Tumakuru
VIC02685,Anjali Sule,52,Female,Chikkamagaluru
VIC02686,Umang Yohannan,51,Female,Vijayapura
VIC02687,Rayaan Agate,51,Female,Hassan
VIC02688,Gagan Oommen,56,Female,Hassan
VIC02689,Darika Chad,34,Female,Mysuru
VIC02690,Nicholas Thaker,50,Female,Mysuru
VIC02691,Akshay Garg,69,Male,Mangaluru
VIC02692,Vrishti Kale,22,Female,Udupi
VIC02693,Yutika Nadkarni,37,Male,Ballari
VIC02694,Yatin Kant,75,Female,Kalaburagi
VIC02695,Ira Sachdev,42,Female,Belagavi
VIC02696,Dalbir Swamy,19,Female,Shivamogga
VIC02697,Yashvi Yohannan,30,Male,Mangaluru
VIC02698,Raagini Salvi,45,Male,Shivamogga
VIC02699,Rachana Pai,73,Male,Vijayapura
VIC02700,Darpan Golla,68,Female,Kalaburagi
VIC02701,Thomas Subramaniam,33,Male,Bengaluru Urban
VIC02702,Hemal Keer,75,Male,Chikkamagaluru
VIC02703,Laksh Vala,46,Female,Shivamogga
VIC02704,William Bajaj,43,Female,Davanagere
VIC02705,Vrishti Seth,47,Female,Chikkamagaluru
VIC02706,Faraj Buch,31,Female,Mysuru
VIC02707,Chatura Bhasin,44,Male,Mangaluru
VIC02708,Ikbal Walla,27,Male,Hubballi-Dharwad
VIC02709,Prisha Agarwal,41,Male,Belagavi
VIC02710,Jagat Radhakrishnan,47,Female,Chikkamagaluru
VIC02711,Krishna Zacharia,59,Female,Bengaluru Rural
VIC02712,Om Raju,56,Female,Belagavi
VIC02713,Ira Ratta,70,Female,Bengaluru Urban
VIC02714,Lila Kadakia,73,Female,Bengaluru Rural
VIC02715,Turvi Dhaliwal,40,Female,Mangaluru
VIC02716,Qadim Krishnamurthy,37,Male,Bengaluru Urban
VIC02717,Chandresh Narula,24,Male,Davanagere
VIC02718,Reyansh Ranganathan,63,Female,Bengaluru Urban
VIC02719,Pratyush Kalla,19,Male,Vijayapura
VIC02720,Krisha Hari,51,Female,Bengaluru Urban
VIC02721,Yug Din,46,Female,Belagavi
VIC02722,Bahadurjit Prasad,69,Female,Belagavi
VIC02723,Kevin Kothari,57,Female,Hubballi-Dharwad
VIC02724,Watika Yohannan,41,Male,Hassan
VIC02725,Dakshesh Wali,51,Male,Chikkamagaluru
VIC02726,Oni Naik,46,Female,Kalaburagi
VIC02727,Xavier Bali,66,Male,Vijayapura
VIC02728,Chaitanya Varughese,67,Male,Mysuru
VIC02729,Zaid Kota,70,Female,Belagavi
VIC02730,Charles Sama,60,Female,Davanagere
VIC02731,Chandani Misra,64,Female,Mysuru
VIC02732,Veer Bali,27,Male,Bengaluru Rural
VIC02733,Daksh Mahajan,57,Female,Hubballi-Dharwad
VIC02734,Harsh Parmer,43,Male,Bengaluru Urban
VIC02735,Upadhriti Rama,20,Female,Bengaluru Urban
VIC02736,Bakhshi Goda,26,Male,Kalaburagi
VIC02737,Wridesh Mohan,54,Male,Kalaburagi
VIC02738,Matthew Chowdhury,69,Male,Kalaburagi
VIC02739,Osha Lad,53,Female,Chikkamagaluru
VIC02740,Rachit Bhatnagar,31,Male,Bengaluru Rural
VIC02741,Damini Choudhary,28,Male,Hubballi-Dharwad
VIC02742,Madhavi Nair,64,Female,Hassan
VIC02743,Oscar Mammen,22,Male,Shivamogga
VIC02744,Yashica Mitter,28,Female,Bengaluru Rural
VIC02745,Dalbir Singh,23,Female,Hassan
VIC02746,Chanakya Kala,75,Female,Ballari
VIC02747,Ikbal Dhingra,64,Female,Udupi
VIC02748,Chasmum Mander,48,Female,Ballari
VIC02749,Udant Rajan,53,Female,Vijayapura
VIC02750,Yamini Kari,60,Female,Tumakuru
VIC02751,Viraj Boase,27,Female,Hassan
VIC02752,Xavier Kaul,56,Male,Mangaluru
VIC02753,Liam Sunder,70,Male,Kalaburagi
VIC02754,Yash Zacharia,48,Female,Belagavi
VIC02755,Champak Bahl,50,Female,Shivamogga
VIC02756,Manthan Dyal,64,Female,Bengaluru Urban
VIC02757,Robert Kara,55,Female,Hassan
VIC02758,Ekanta Anne,73,Female,Bengaluru Rural
VIC02759,Max Dasgupta,70,Male,Tumakuru
VIC02760,Ishani Garde,32,Male,Chikkamagaluru
VIC02761,Aadhya Mangal,33,Female,Chikkamagaluru
VIC02762,Anusha Wagle,27,Male,Davanagere
VIC02763,Rajata Kadakia,52,Female,Kalaburagi
VIC02764,Yuvraj Sangha,65,Female,Kalaburagi
VIC02765,Widisha Mangal,54,Female,Hubballi-Dharwad
VIC02766,Zayyan Vyas,23,Male,Mysuru
VIC02767,Avni Barad,57,Female,Chikkamagaluru
VIC02768,Harsh Bhargava,60,Male,Hassan
VIC02769,Girindra Kanda,38,Male,Kalaburagi
VIC02770,Eesha Dutt,43,Female,Mysuru
VIC02771,Chandresh Shanker,44,Female,Bengaluru Urban
VIC02772,Balendra Purohit,39,Female,Bengaluru Rural
VIC02773,Wahab Srinivas,37,Male,Shivamogga
VIC02774,Ishaan Nair,74,Female,Chikkamagaluru
VIC02775,Divya Bala,43,Male,Kalaburagi
VIC02776,Ubika Sinha,45,Male,Hubballi-Dharwad
VIC02777,Naveen Raghavan,33,Male,Belagavi
VIC02778,Girik Rau,28,Female,Ballari
VIC02779,Balvan Shukla,42,Male,Bengaluru Rural
VIC02780,Dayita Borra,23,Male,Hassan
VIC02781,Ishita Shanker,65,Male,Mysuru
VIC02782,Nakul Keer,52,Female,Shivamogga
VIC02783,Unnati Palla,75,Male,Chikkamagaluru
VIC02784,Prisha Puri,68,Male,Bengaluru Urban
VIC02785,Rajata Thaman,18,Female,Mysuru
VIC02786,Krisha Jha,20,Male,Hubballi-Dharwad
VIC02787,Aishani Padmanabhan,71,Female,Vijayapura
VIC02788,Darpan Gala,61,Female,Vijayapura
VIC02789,Charvi Manne,54,Male,Bengaluru Urban
VIC02790,Osha Chand,28,Female,Belagavi
VIC02791,Rishi Sheth,24,Male,Ballari
VIC02792,Xiti Grover,23,Male,Ballari
VIC02793,Shivani Goyal,18,Male,Hassan
VIC02794,Meghana Narula,28,Female,Udupi
VIC02795,Jason Borah,49,Male,Hubballi-Dharwad
VIC02796,Rachana Brahmbhatt,55,Female,Ballari
VIC02797,Daksha Sha,71,Male,Udupi
VIC02798,Oscar Basak,57,Female,Mysuru
VIC02799,Januja Oza,22,Female,Ballari
VIC02800,Yashvi Kadakia,72,Female,Mysuru
VIC02801,Dayamai Bera,59,Male,Shivamogga
VIC02802,Laban Viswanathan,56,Male,Davanagere
VIC02803,Kamya Sathe,36,Male,Kalaburagi
VIC02804,Onkar Mukhopadhyay,72,Female,Vijayapura
VIC02805,Atharv Sur,28,Female,Hassan
VIC02806,Akshay Dua,46,Female,Tumakuru
VIC02807,Tanveer Suri,37,Female,Vijayapura
VIC02808,Finn Nazareth,63,Female,Kalaburagi
VIC02809,Indira Khalsa,69,Male,Hassan
VIC02810,Qabil Pall,72,Female,Vijayapura
VIC02811,Daniel Lala,38,Male,Mangaluru
VIC02812,Samuel Ben,47,Male,Davanagere
VIC02813,Charan Varma,27,Male,Bengaluru Rural
VIC02814,Abha Majumdar,21,Male,Mysuru
VIC02815,Madhavi Dewan,24,Female,Mysuru
VIC02816,Naveen Anand,27,Male,Hubballi-Dharwad
VIC02817,Christopher Bhatnagar,67,Female,Davanagere
VIC02818,Guneet Mishra,38,Male,Davanagere
VIC02819,Lucky Sekhon,48,Female,Kalaburagi
VIC02820,Fariq Wagle,25,Female,Chikkamagaluru
VIC02821,Nirja Golla,63,Male,Chikkamagaluru
VIC02822,Damini Sami,48,Male,Belagavi
VIC02823,Girish Hegde,28,Female,Mangaluru
VIC02824,Upasna Ramakrishnan,40,Male,Bengaluru Urban
VIC02825,Kalpit Nigam,20,Female,Kalaburagi
VIC02826,Tejas Rajagopal,29,Female,Shivamogga
VIC02827,Widisha Lanka,60,Female,Hassan
VIC02828,Mohammed Patla,63,Female,Shivamogga
VIC02829,Kamya Rastogi,26,Female,Davanagere
VIC02830,Vritti Yogi,63,Female,Vijayapura
VIC02831,Ijaya Sankar,38,Male,Bengaluru Urban
VIC02832,Xalak Kala,73,Male,Hubballi-Dharwad
VIC02833,Qabil Sangha,44,Male,Shivamogga
VIC02834,Joshua Ramachandran,74,Female,Mysuru
VIC02835,Ekbal Bahl,20,Male,Mangaluru
VIC02836,Odika Ganesh,50,Female,Hubballi-Dharwad
VIC02837,Vyanjana Hans,30,Male,Kalaburagi
VIC02838,Lakshmi Sandal,20,Male,Vijayapura
VIC02839,Orinder Om,41,Female,Hassan
VIC02840,Radha Varughese,57,Female,Belagavi
VIC02841,Nirja Madan,18,Male,Shivamogga
VIC02842,Maya Majumdar,67,Male,Mangaluru
VIC02843,Lucky Virk,27,Female,Vijayapura
VIC02844,Utkarsh Basu,60,Female,Tumakuru
VIC02845,Parth Bansal,43,Male,Kalaburagi
VIC02846,Wazir Iyengar,67,Male,Shivamogga
VIC02847,Fitan Om,64,Female,Tumakuru
VIC02848,Aarush Khalsa,66,Female,Bengaluru Urban
VIC02849,Kamya Deep,36,Female,Bengaluru Urban
VIC02850,Samesh Tandon,44,Male,Shivamogga
VIC02851,Reyansh Oak,71,Female,Chikkamagaluru
VIC02852,Wyatt Varty,47,Male,Chikkamagaluru
VIC02853,Nilima Grewal,38,Male,Shivamogga
VIC02854,Gautam Behl,34,Female,Chikkamagaluru
VIC02855,Gagan Sura,59,Male,Udupi
VIC02856,Hardik Krishna,32,Female,Kalaburagi
VIC02857,Vihaan Bal,34,Male,Tumakuru
VIC02858,Jagat Srinivas,32,Male,Mangaluru
VIC02859,Xalak Borah,70,Female,Mangaluru
VIC02860,Sara Pal,43,Male,Kalaburagi
VIC02861,Edhitha Ramanathan,21,Male,Hassan
VIC02862,Manthan Jhaveri,69,Female,Tumakuru
VIC02863,Lopa Kannan,70,Female,Bengaluru Urban
VIC02864,Vihaan Din,50,Female,Hassan
VIC02865,Alka Venkataraman,56,Male,Shivamogga
VIC02866,Vritti Vig,55,Male,Tumakuru
VIC02867,Nikita Tak,60,Female,Hassan
VIC02868,Baghyawati Chand,25,Male,Chikkamagaluru
VIC02869,Simon Karan,42,Female,Mysuru
VIC02870,Zashil Wali,52,Male,Bengaluru Urban
VIC02871,Bimala Swaminathan,61,Female,Bengaluru Rural
VIC02872,Laban Cheema,39,Male,Shivamogga
VIC02873,Manan Sur,19,Male,Mysuru
VIC02874,Anvi Kapadia,65,Female,Mysuru
VIC02875,Isaiah Narang,60,Female,Vijayapura
VIC02876,Eta Sen,34,Female,Mysuru
VIC02877,Jeet Nath,75,Female,Mangaluru
VIC02878,Zayan Konda,64,Male,Belagavi
VIC02879,Advika Madan,24,Female,Hubballi-Dharwad
VIC02880,Vedant Mangat,52,Male,Bengaluru Rural
VIC02881,Gaurang Issac,27,Male,Udupi
VIC02882,Pooja Barad,18,Male,Bengaluru Rural
VIC02883,Diya Bajwa,67,Female,Mysuru
VIC02884,Vivaan Chaudhari,25,Female,Belagavi
VIC02885,Gavin Ahuja,25,Female,Tumakuru
VIC02886,Amaira Borra,25,Female,Vijayapura
VIC02887,Arjun Iyengar,57,Female,Hassan
VIC02888,Bakhshi Mand,23,Female,Hassan
VIC02889,Idika Puri,23,Female,Mysuru
VIC02890,Raghav Bhatti,42,Male,Tumakuru
VIC02891,Ubika Parmar,34,Male,Chikkamagaluru
VIC02892,Garima Ramesh,57,Male,Bengaluru Rural
VIC02893,Sarthak Deshmukh,28,Male,Belagavi
VIC02894,Charan Bhardwaj,28,Male,Shivamogga
VIC02895,Charvi Chanda,66,Female,Bengaluru Urban
VIC02896,Nirja Dada,39,Female,Hassan
VIC02897,Anamika Warrior,66,Female,Bengaluru Rural
VIC02898,Tarak Thakur,69,Female,Mangaluru
VIC02899,Noah Batta,28,Male,Ballari
VIC02900,Oni Shukla,58,Female,Hassan
VIC02901,Indali Badal,55,Male,Davanagere
VIC02902,Kiaan Munshi,32,Female,Tumakuru
VIC02903,Faras Gulati,67,Female,Kalaburagi
VIC02904,Barkha Kumer,38,Female,Mangaluru
VIC02905,Avni Bajwa,75,Male,Bengaluru Urban
VIC02906,Caleb Swamy,46,Male,Bengaluru Urban
VIC02907,Ira Chandra,54,Female,Bengaluru Urban
VIC02908,Manan Jha,60,Female,Vijayapura
VIC02909,Oliver Suri,39,Female,Davanagere
VIC02910,Brinda Sathe,71,Male,Belagavi
VIC02911,Dhriti Kothari,73,Female,Bengaluru Rural
VIC02912,Lavanya Sangha,26,Male,Ballari
VIC02913,Sai Vala,51,Male,Ballari
VIC02914,Rehaan Pathak,26,Female,Shivamogga
VIC02915,Eta Banik,53,Female,Bengaluru Rural
VIC02916,Chandani Badami,57,Male,Hassan
VIC02917,Ryan Ramanathan,71,Female,Mangaluru
VIC02918,Vamakshi Solanki,37,Female,Hubballi-Dharwad
VIC02919,Lakshit Kade,20,Male,Bengaluru Urban
VIC02920,Ladli Banerjee,37,Male,Davanagere
VIC02921,Samesh Sibal,34,Female,Mysuru
VIC02922,Ekalinga Buch,35,Female,Udupi
VIC02923,Anay Dass,44,Male,Tumakuru
VIC02924,Jagdish Murty,41,Male,Shivamogga
VIC02925,Janani Dube,37,Female,Kalaburagi
VIC02926,Orinder Doctor,19,Male,Hubballi-Dharwad
VIC02927,Tanvi Narang,38,Male,Davanagere
VIC02928,Yagnesh Mahal,23,Male,Chikkamagaluru
VIC02929,Ekaraj Walla,51,Male,Belagavi
VIC02930,Matthew Chacko,25,Male,Hubballi-Dharwad
VIC02931,Yug Mammen,67,Female,Belagavi
VIC02932,Upma Borah,74,Male,Mysuru
VIC02933,Ekaja Rana,54,Male,Ballari
VIC02934,Shaurya Chokshi,69,Male,Mangaluru
VIC02935,Mohini Ramaswamy,21,Female,Hubballi-Dharwad
VIC02936,Daksha Puri,71,Male,Hassan
VIC02937,Onveer Ahuja,63,Female,Chikkamagaluru
VIC02938,Sara Saini,53,Female,Bengaluru Rural
VIC02939,Jackson Oza,75,Female,Hassan
VIC02940,Avi Sharma,20,Female,Chikkamagaluru
VIC02941,Yachana Mannan,74,Female,Bengaluru Rural
VIC02942,Radha Pathak,60,Female,Hubballi-Dharwad
VIC02943,Kevin Tiwari,65,Male,Mysuru
VIC02944,Chanakya Kalla,22,Male,Ballari
VIC02945,Eta Morar,18,Male,Chikkamagaluru
VIC02946,Parth Soni,48,Male,Shivamogga
VIC02947,Ikshita Trivedi,69,Female,Kalaburagi
VIC02948,Bhavini Manda,52,Male,Hubballi-Dharwad
VIC02949,Chandran Mallick,28,Male,Bengaluru Rural
VIC02950,Anvi Chandran,39,Male,Mysuru
VIC02951,Vyanjana Sethi,59,Male,Vijayapura
VIC02952,Bimala Subramaniam,69,Male,Shivamogga
VIC02953,Vyanjana Saxena,31,Male,Mysuru
VIC02954,Amol Karan,65,Male,Kalaburagi
VIC02955,Ishaan Dalal,18,Female,Ballari
VIC02956,Isaiah Saran,68,Male,Shivamogga
VIC02957,Jagrati Mammen,53,Male,Bengaluru Urban
VIC02958,Vihaan Raju,45,Male,Ballari
VIC02959,Azaan Merchant,60,Female,Mangaluru
VIC02960,Jason Zacharia,70,Female,Belagavi
VIC02961,Balhaar Wadhwa,26,Female,Ballari
VIC02962,Oliver Handa,44,Female,Hubballi-Dharwad
VIC02963,Zayan Rama,33,Male,Davanagere
VIC02964,Raghav Ganguly,44,Female,Vijayapura
VIC02965,Bina Yadav,56,Female,Bengaluru Urban
VIC02966,Eta Koshy,25,Female,Ballari
VIC02967,Meghana Bali,30,Female,Davanagere
VIC02968,Devika Bose,26,Male,Udupi
VIC02969,Thomas Bir,59,Male,Vijayapura
VIC02970,Aahana Chatterjee,33,Male,Davanagere
VIC02971,Ayaan Bhagat,20,Male,Mangaluru
VIC02972,Anamika Goel,65,Male,Davanagere
VIC02973,Dalbir Aggarwal,22,Female,Mysuru
VIC02974,Zashil Banerjee,31,Female,Bengaluru Rural
VIC02975,Dhruv Sharaf,54,Male,Vijayapura
VIC02976,Yahvi Pal,31,Male,Udupi
VIC02977,Naveen Tailor,62,Male,Kalaburagi
VIC02978,Lavanya Lad,24,Female,Mangaluru
VIC02979,Daniel Issac,46,Male,Mysuru
VIC02980,Abha Tata,64,Male,Udupi
VIC02981,Pavani Bala,41,Female,Kalaburagi
VIC02982,Laksh Sahni,42,Female,Shivamogga
VIC02983,Qadim Prabhakar,60,Male,Udupi
VIC02984,Yasti Gupta,58,Male,Mangaluru
VIC02985,Aashi Mukherjee,42,Female,Mangaluru
VIC02986,Warinder Kala,73,Male,Shivamogga
VIC02987,Anusha Mitter,49,Female,Kalaburagi
VIC02988,Gauri Ramachandran,21,Female,Bengaluru Urban
VIC02989,Indrajit Jaggi,45,Female,Mysuru
VIC02990,Henry Bala,21,Male,Davanagere
VIC02991,Nachiket Dora,47,Female,Mangaluru
VIC02992,Yashawini Devi,44,Male,Chikkamagaluru
VIC02993,Ekansh Deep,36,Male,Hubballi-Dharwad
VIC02994,Chandani Mallick,35,Male,Kalaburagi
VIC02995,Urvi Basak,67,Male,Shivamogga
VIC02996,Yadavi Chhabra,68,Male,Ballari
VIC02997,Henry Banerjee,47,Female,Hubballi-Dharwad
VIC02998,Zaitra Krish,59,Male,Shivamogga
VIC02999,Adya Sagar,30,Female,Udupi
VIC03000,Yuvraj Bhatti,48,Female,Hubballi-Dharwad
